order_key,date_key,customer_key,employee_key,location_key,order_status,order_amount,item_count,shipping_amount
23343,20240806,640,32,1,Completed,409.25,4,329.52
23344,20240808,935,54,12,Completed,894.54,5,137.66
23345,20250224,27,19,6,Completed,817.41,2,224.42
23346,20240521,902,74,6,Pending,2063.47,5,83.33
23347,20250120,369,46,5,Cancelled,1032.86,2,304.41
23348,20250808,829,67,8,Pending,2489.38,1,219.57
23349,20240229,108,65,10,Completed,975.25,2,251.73
23350,20251205,892,67,8,Cancelled,9437.45,3,383.7
23351,20250123,449,76,2,Completed,1313.75,5,410.12
23352,20250403,917,66,9,Completed,2227.64,1,60.89
23353,20250327,428,52,8,Completed,970.7,4,334.13
23354,20251122,747,59,12,Completed,1154.12,1,219.03
23355,20250430,597,64,4,Cancelled,2278.39,3,238.7
23356,20251008,201,81,10,Completed,1630.13,5,322.52
23357,20240728,250,48,11,Completed,2921.4,4,478.93
23358,20240608,539,31,1,Completed,3681.45,5,494.43
23359,20250415,487,26,11,Cancelled,8484.21,5,188.38
23360,20240422,616,19,10,Completed,2902.25,4,380.67
23361,20240322,807,61,10,Completed,1683.46,1,11.72
23362,20240603,774,74,12,Completed,1177.17,3,317.54
23363,20240717,59,32,3,Completed,932.22,1,253.02
23364,20240311,496,54,1,Completed,1175.51,4,380.84
23365,20250616,149,38,8,Cancelled,1942.91,1,287.58
23366,20250302,513,91,8,Completed,4156.9,5,290.79
23367,20240526,536,91,11,Cancelled,2193.76,4,384.92
23368,20240725,996,97,8,Completed,1301.03,5,4.0
23369,20251110,389,87,2,Completed,626.23,5,373.64
23370,20251029,453,87,7,Completed,871.87,5,287.86
23371,20240331,512,56,5,Cancelled,1942.7,1,78.89
23372,20250324,131,55,11,Completed,2555.26,3,121.45
23373,20240824,60,31,9,Pending,3482.04,5,141.18
23374,20240919,710,76,10,Completed,3479.14,2,436.41
23375,20250314,301,33,9,Completed,728.61,2,429.8
23376,20251220,363,34,3,Completed,937.39,1,450.17
23377,20250302,993,95,11,Completed,3234.81,3,393.9
23378,20251127,249,2,2,Pending,3759.53,1,441.97
23379,20250822,905,12,4,Completed,1622.66,1,484.34
23380,20250723,629,79,2,Completed,5883.38,2,394.12
23381,20250731,266,69,2,Pending,4091.01,4,274.09
23382,20250801,955,79,11,Cancelled,2806.65,1,382.47
23383,20240705,623,47,2,Cancelled,2158.12,5,195.57
23384,20251215,313,1,2,Cancelled,417.82,4,301.58
23385,20251102,452,30,2,Completed,775.41,5,429.84
23386,20250314,373,87,8,Cancelled,1517.33,5,83.34
23387,20250603,846,67,3,Cancelled,5957.45,4,96.19
23388,20251005,466,89,9,Cancelled,4724.34,4,431.78
23389,20240421,37,1,4,Completed,931.87,4,171.44
23390,20240217,688,33,3,Completed,3560.89,1,83.41
23391,20251228,757,69,2,Completed,800.87,4,33.06
23392,20250209,396,2,3,Completed,201.3,2,207.85
23393,20250611,922,45,3,Completed,7655.78,1,277.17
23394,20250102,426,88,11,Completed,275.12,5,192.61
23395,20250113,265,17,7,Completed,167.81,5,302.05
23396,20240128,701,8,6,Completed,1991.63,5,356.04
23397,20240730,128,64,11,Cancelled,1268.62,1,104.94
23398,20240304,986,24,6,Completed,2162.62,5,75.3
23399,20241112,684,19,11,Pending,7216.86,1,349.43
23400,20240116,317,55,5,Cancelled,3552.38,5,316.63
23401,20250809,82,61,12,Cancelled,2543.63,1,383.23
23402,20240802,586,82,3,Cancelled,813.03,1,71.73
23403,20250625,587,11,7,Cancelled,1095.56,1,137.51
23404,20240209,795,79,6,Completed,2599.39,4,434.88
23405,20240125,284,68,11,Completed,1157.07,5,97.98
23406,20241105,213,69,4,Completed,3103.18,2,36.49
23407,20250730,413,24,5,Completed,1955.82,5,91.33
23408,20250817,819,83,4,Pending,1397.71,2,276.18
23409,20250202,909,13,8,Completed,4015.09,5,112.4
23410,20250324,355,69,3,Pending,1345.97,3,424.01
23411,20250518,48,14,6,Pending,547.95,3,260.28
23412,20250507,112,64,8,Cancelled,4415.95,5,193.03
23413,20250625,545,46,3,Completed,1644.94,3,184.07
23414,20240124,25,17,4,Completed,1366.72,3,129.56
23415,20241109,724,20,2,Pending,1480.85,3,465.31
23416,20250905,34,44,2,Completed,1036.37,2,328.43
23417,20241117,424,37,12,Completed,13268.53,3,438.35
23418,20240416,798,46,10,Pending,579.6,5,483.04
23419,20250501,468,44,3,Completed,2182.38,4,378.99
23420,20240809,675,2,7,Pending,1929.78,2,306.24
23421,20250108,334,43,2,Pending,3112.19,5,478.22
23422,20250112,794,41,11,Cancelled,1230.95,4,424.83
23423,20250524,427,40,10,Completed,4409.96,5,238.88
23424,20251110,753,23,10,Cancelled,1253.17,4,255.63
23425,20250522,953,20,4,Completed,1102.83,1,335.0
23426,20251230,381,9,5,Cancelled,1751.45,1,367.7
23427,20240114,232,63,11,Pending,2161.66,1,97.17
23428,20250726,934,55,7,Completed,3926.78,3,151.02
23429,20241031,681,82,7,Cancelled,581.0,3,422.92
23430,20250617,878,24,12,Cancelled,3417.63,1,461.63
23431,20240303,379,41,10,Completed,3603.72,1,342.01
23432,20250120,349,20,5,Completed,2945.8,4,283.21
23433,20240122,125,95,1,Cancelled,1555.32,4,58.5
23434,20250501,773,79,3,Cancelled,1110.21,4,375.22
23435,20240607,845,15,10,Cancelled,2440.74,4,272.26
23436,20240415,820,82,2,Pending,1973.7,2,406.05
23437,20240227,292,93,4,Pending,500.65,3,111.0
23438,20240715,489,67,12,Completed,3396.22,4,311.02
23439,20251202,494,100,6,Cancelled,953.49,4,112.51
23440,20251220,121,19,3,Completed,980.52,3,88.28
23441,20240228,1,29,7,Completed,3864.19,1,232.78
23442,20251217,335,64,12,Cancelled,1880.23,3,279.46
23443,20250305,511,54,3,Completed,1442.14,5,455.28
23444,20240824,989,72,8,Pending,1222.45,4,455.48
23445,20251119,874,97,10,Completed,1355.79,4,366.91
23446,20240625,716,24,8,Completed,1604.71,5,141.92
23447,20240512,963,88,11,Completed,6140.03,4,408.03
23448,20240616,775,14,5,Completed,351.06,3,24.6
23449,20240416,527,46,10,Completed,12266.11,4,264.72
23450,20241220,912,44,5,Completed,10682.78,4,259.74
23451,20240412,920,81,1,Completed,1227.26,3,358.58
23452,20240612,203,43,4,Completed,1904.5,2,111.77
23453,20240928,283,84,2,Cancelled,1900.74,2,439.77
23454,20250419,969,16,9,Completed,3855.36,3,71.78
23455,20250919,6,100,5,Completed,1831.49,4,60.63
23456,20240224,519,20,9,Completed,2228.5,1,204.69
23457,20250406,383,60,9,Pending,4226.99,4,342.49
23458,20240316,745,50,7,Completed,348.41,3,238.74
23459,20251225,959,10,12,Pending,1446.72,1,47.98
23460,20240721,319,53,6,Cancelled,1973.31,2,246.69
23461,20250918,221,88,9,Pending,1266.25,4,108.55
23462,20250722,330,54,8,Completed,421.09,5,499.18
23463,20240825,716,71,9,Cancelled,1698.92,5,328.45
23464,20240824,360,99,6,Pending,1060.88,2,144.19
23465,20240819,643,31,6,Cancelled,1165.36,3,393.4
23466,20241210,349,4,10,Completed,1628.83,5,63.76
23467,20241119,741,69,11,Completed,424.53,3,295.72
23468,20250424,63,79,1,Completed,1301.58,2,11.68
23469,20241205,343,15,12,Completed,952.37,3,84.26
23470,20250730,310,36,11,Completed,587.5,3,491.07
23471,20241206,598,36,8,Completed,2452.2,2,198.72
23472,20240812,648,76,7,Cancelled,587.59,2,74.97
23473,20240826,728,88,6,Completed,2546.53,5,164.43
23474,20250618,902,74,7,Completed,3314.66,5,387.06
23475,20240412,797,30,3,Completed,1499.72,5,313.01
23476,20240728,42,62,5,Completed,3940.75,3,20.41
23477,20240815,678,27,12,Pending,10473.76,5,318.65
23478,20250416,17,64,7,Completed,2592.0,2,470.31
23479,20240404,414,97,5,Completed,1282.63,2,244.15
23480,20241125,593,67,3,Completed,4218.94,1,13.74
23481,20250508,320,79,10,Cancelled,347.66,4,61.57
23482,20251108,700,75,6,Cancelled,10670.56,4,364.19
23483,20241115,797,48,7,Completed,1774.66,4,343.05
23484,20251218,609,14,5,Pending,2056.04,5,178.6
23485,20250320,525,98,1,Completed,469.82,2,225.52
23486,20250719,974,37,4,Pending,3404.73,4,269.25
23487,20240626,653,89,8,Completed,1806.65,5,44.08
23488,20251031,229,85,3,Cancelled,1471.04,3,395.57
23489,20240708,657,69,7,Completed,994.81,3,110.23
23490,20240409,482,55,11,Cancelled,806.03,5,73.81
23491,20240227,24,28,3,Cancelled,907.54,1,121.64
23492,20250423,916,14,11,Pending,446.62,3,21.92
23493,20250404,796,88,2,Completed,1924.21,3,462.45
23494,20240525,618,97,6,Pending,5822.03,2,374.82
23495,20251004,673,68,8,Cancelled,2244.95,1,231.18
23496,20240721,578,99,3,Cancelled,848.87,2,323.7
23497,20250321,344,22,3,Completed,2126.24,4,471.18
23498,20250117,933,52,6,Completed,195.96,4,272.89
23499,20250308,554,18,1,Completed,6399.35,4,282.27
23500,20250626,339,54,12,Pending,1045.66,5,13.07
23501,20251108,685,90,4,Cancelled,2466.89,5,200.59
23502,20250611,158,30,10,Completed,1564.17,4,331.99
23503,20251025,320,43,4,Completed,2604.6,1,135.31
23504,20250927,130,52,10,Completed,10558.35,1,448.04
23505,20240919,86,47,3,Completed,295.47,1,306.0
23506,20250212,822,97,9,Completed,2011.66,3,270.88
23507,20240524,438,43,9,Cancelled,2055.57,1,112.21
23508,20251108,857,26,9,Completed,1208.86,1,240.45
23509,20251207,638,33,1,Pending,904.14,4,118.09
23510,20251011,234,31,2,Pending,3513.44,5,404.04
23511,20250626,212,32,11,Cancelled,1590.67,2,235.7
23512,20250912,458,90,5,Completed,1635.36,1,440.11
23513,20250803,95,52,10,Completed,1285.64,1,284.73
23514,20240616,585,39,10,Completed,1440.65,5,331.69
23515,20240711,460,15,9,Completed,2666.32,5,113.53
23516,20250123,140,98,3,Completed,2577.77,2,174.96
23517,20241103,525,16,5,Pending,878.68,3,335.16
23518,20250622,849,35,1,Completed,1283.72,3,405.11
23519,20250622,909,70,1,Completed,3695.04,3,353.44
23520,20251214,419,1,11,Completed,6284.06,4,483.52
23521,20250730,74,32,6,Completed,6289.48,3,75.46
23522,20240109,864,96,10,Completed,5910.82,5,76.29
23523,20240905,552,3,2,Pending,1918.03,3,199.39
23524,20240827,761,24,2,Completed,3745.0,4,156.41
23525,20250408,46,9,7,Completed,2193.98,2,41.75
23526,20240907,295,70,7,Completed,906.16,3,327.19
23527,20251216,286,2,5,Completed,1483.41,4,307.81
23528,20240729,717,5,1,Completed,1388.0,2,88.01
23529,20241115,682,48,4,Pending,3430.06,3,303.26
23530,20250820,741,75,2,Completed,3092.82,2,492.4
23531,20240925,398,91,2,Completed,1506.61,5,246.73
23532,20240202,312,23,4,Completed,1364.61,4,348.7
23533,20240830,190,58,8,Completed,948.67,3,310.34
23534,20240919,254,81,9,Completed,1258.53,2,132.15
23535,20250323,165,73,10,Cancelled,1503.33,4,287.54
23536,20250604,824,97,4,Completed,2128.23,4,299.47
23537,20250205,678,8,7,Completed,1791.29,5,466.09
23538,20241024,678,5,10,Completed,860.04,4,422.91
23539,20250102,886,69,6,Completed,1108.61,2,200.54
23540,20240415,740,37,1,Pending,1499.32,2,445.94
23541,20240512,321,74,6,Completed,2453.85,4,126.41
23542,20250322,314,72,1,Cancelled,1098.93,1,240.62
23543,20250924,128,45,5,Completed,506.86,1,413.2
23544,20250117,723,100,4,Completed,671.17,3,295.11
23545,20240214,875,89,11,Pending,2112.27,5,316.24
23546,20251218,715,37,9,Cancelled,2372.35,2,358.87
23547,20240824,471,1,8,Pending,1023.03,4,497.56
23548,20250701,334,100,12,Cancelled,740.97,1,141.11
23549,20251018,439,97,12,Completed,531.99,4,434.4
23550,20251221,271,90,4,Completed,552.91,3,172.12
23551,20240326,166,6,7,Completed,1201.04,1,236.36
23552,20240516,432,72,7,Completed,464.9,2,373.23
23553,20250416,237,97,1,Pending,1861.64,5,164.09
23554,20250710,740,39,1,Completed,2463.79,2,316.81
23555,20250902,907,76,5,Completed,549.21,5,431.53
23556,20250207,194,54,1,Completed,715.03,2,329.82
23557,20240425,7,47,9,Cancelled,1518.76,2,349.8
23558,20250604,875,73,1,Completed,855.19,1,148.26
23559,20250503,294,59,3,Completed,1906.3,1,432.91
23560,20241207,256,69,2,Completed,3594.03,5,105.95
23561,20250411,856,23,6,Completed,1388.1,3,86.39
23562,20240604,840,29,11,Pending,418.85,4,58.31
23563,20250815,581,64,1,Completed,1870.3,1,221.65
23564,20240203,156,56,8,Pending,1246.84,1,423.22
23565,20250905,706,39,7,Cancelled,2503.28,3,286.67
23566,20250904,740,84,11,Pending,10507.87,3,268.9
23567,20250517,444,35,8,Completed,759.45,4,217.86
23568,20250818,562,48,11,Completed,910.29,4,403.1
23569,20251029,537,32,9,Pending,2058.18,3,80.01
23570,20240428,662,57,10,Completed,3267.34,3,279.47
23571,20250202,516,57,6,Cancelled,8366.02,5,34.49
23572,20250416,975,33,5,Completed,1167.52,4,384.34
23573,20251120,36,78,7,Completed,815.05,5,391.85
23574,20250623,53,17,2,Completed,867.52,5,52.62
23575,20250310,152,78,9,Pending,1151.98,5,398.26
23576,20250211,150,7,2,Cancelled,1342.27,5,106.05
23577,20240415,499,26,12,Completed,1873.77,3,451.18
23578,20240819,80,41,1,Cancelled,1677.45,1,252.68
23579,20241112,192,43,2,Completed,588.11,3,175.78
23580,20251005,520,64,3,Completed,480.35,3,346.65
23581,20250922,900,94,3,Cancelled,1500.07,5,65.38
23582,20250414,803,77,1,Pending,888.78,3,326.82
23583,20240318,217,55,12,Cancelled,1015.7,4,237.28
23584,20250610,55,9,9,Completed,3309.71,1,219.17
23585,20241201,739,100,4,Cancelled,2765.26,1,73.28
23586,20250421,780,32,5,Pending,1221.29,5,386.03
23587,20241112,930,63,3,Completed,3689.85,1,251.31
23588,20250611,434,81,7,Completed,3893.15,5,1.89
23589,20240608,59,70,5,Completed,4883.2,3,185.06
23590,20240416,942,12,6,Completed,5687.46,4,466.5
23591,20240609,288,26,5,Completed,1388.27,5,188.18
23592,20251105,383,100,4,Completed,3972.94,2,182.53
23593,20240225,415,77,7,Pending,1281.16,3,84.14
23594,20240727,985,64,2,Cancelled,4320.02,1,216.02
23595,20240907,362,45,7,Cancelled,1353.43,3,72.28
23596,20250903,557,95,7,Pending,1660.89,2,380.84
23597,20240919,505,73,2,Completed,733.12,4,320.51
23598,20251015,990,74,11,Completed,727.26,4,130.8
23599,20251223,953,92,12,Cancelled,2266.26,2,63.14
23600,20250421,632,97,9,Completed,3553.29,2,344.14
23601,20240907,106,86,12,Completed,715.05,2,6.85
23602,20250313,347,67,12,Completed,4724.79,4,490.88
23603,20250504,667,23,9,Cancelled,4319.1,1,103.06
23604,20240320,804,27,5,Pending,2248.76,5,76.29
23605,20250831,752,16,3,Completed,3497.7,3,61.5
23606,20241114,487,81,11,Completed,1074.44,2,377.93
23607,20250910,671,34,6,Pending,525.55,2,484.16
23608,20250323,309,23,9,Cancelled,1076.69,5,350.25
23609,20250921,636,73,11,Cancelled,4235.82,3,444.5
23610,20240229,479,57,12,Completed,4494.55,3,173.5
23611,20240201,684,25,9,Completed,634.93,3,72.52
23612,20240322,872,38,4,Cancelled,627.38,3,320.76
23613,20251001,821,49,1,Completed,802.06,2,155.6
23614,20251227,733,80,10,Completed,347.03,1,196.93
23615,20251231,768,1,1,Completed,1003.79,1,430.93
23616,20240830,174,76,7,Completed,2405.11,1,196.59
23617,20240712,185,8,4,Completed,147.77,4,13.44
23618,20240912,839,87,6,Pending,1539.75,4,262.35
23619,20250820,541,12,11,Completed,5081.77,3,151.42
23620,20240702,432,25,6,Completed,3391.27,4,147.1
23621,20250204,666,37,2,Cancelled,2248.95,2,436.48
23622,20250417,83,100,6,Completed,1783.71,4,209.2
23623,20240921,166,40,2,Completed,4051.21,5,496.81
23624,20241211,148,81,11,Completed,2449.08,2,42.54
23625,20250501,567,26,1,Completed,1313.92,4,364.65
23626,20250731,67,39,12,Cancelled,3458.39,4,413.92
23627,20240518,45,52,3,Pending,549.21,4,315.58
23628,20250109,677,13,8,Completed,3086.06,4,41.49
23629,20240422,735,4,11,Completed,2536.03,1,3.37
23630,20240112,258,35,3,Completed,1920.45,2,406.36
23631,20250416,691,79,12,Completed,1763.6,1,463.57
23632,20241218,97,11,6,Cancelled,6284.62,1,449.15
23633,20240708,410,82,7,Pending,3891.04,3,290.39
23634,20240210,366,62,5,Completed,4905.63,4,149.73
23635,20251122,347,28,12,Completed,2416.89,2,130.35
23636,20250827,867,12,9,Completed,4100.61,5,394.19
23637,20251114,79,56,5,Completed,2344.39,3,413.23
23638,20240324,629,44,1,Cancelled,1459.6,5,321.61
23639,20240111,274,11,11,Completed,3077.03,3,497.2
23640,20240607,487,67,8,Pending,1323.93,5,478.92
23641,20240314,202,84,2,Completed,4205.27,5,10.54
23642,20241202,734,46,6,Completed,622.02,1,278.18
23643,20250416,61,46,4,Completed,1344.2,5,407.43
23644,20240522,76,89,4,Cancelled,952.42,4,430.76
23645,20241016,329,39,6,Completed,10637.76,4,110.22
23646,20250129,883,25,1,Pending,974.36,2,335.7
23647,20240819,24,85,3,Cancelled,1571.11,1,199.73
23648,20241202,178,53,1,Completed,315.41,2,486.14
23649,20250307,492,94,12,Completed,6469.67,2,95.06
23650,20251127,22,92,11,Completed,858.97,2,247.74
23651,20240814,535,82,2,Completed,5466.48,3,315.28
23652,20240305,363,36,7,Pending,713.14,4,282.91
23653,20250926,646,72,3,Pending,754.11,2,384.15
23654,20250225,59,48,7,Cancelled,3194.82,4,289.39
23655,20241211,177,77,6,Completed,476.84,1,305.07
23656,20250610,168,94,1,Cancelled,2317.5,3,418.81
23657,20251218,738,74,10,Pending,893.28,5,57.24
23658,20240403,739,50,10,Cancelled,9237.26,4,392.66
23659,20250921,117,100,1,Cancelled,6964.72,3,247.37
23660,20250410,405,87,3,Completed,4532.93,2,344.88
23661,20250303,704,25,2,Cancelled,10616.44,4,311.64
23662,20250923,7,95,5,Completed,1001.91,3,174.99
23663,20240810,101,48,6,Pending,3073.88,5,156.56
23664,20250729,644,26,8,Pending,773.07,1,80.48
23665,20250221,565,30,8,Completed,3315.41,4,89.56
23666,20251114,708,79,2,Completed,2163.37,1,115.7
23667,20241207,467,39,6,Completed,613.76,5,53.57
23668,20250610,902,66,10,Completed,1571.89,3,306.42
23669,20241229,126,45,11,Completed,1778.76,1,173.87
23670,20241015,155,99,11,Completed,1734.7,5,366.34
23671,20241001,636,14,4,Completed,6901.6,2,496.05
23672,20251103,858,59,7,Cancelled,699.91,5,284.06
23673,20250904,23,36,2,Cancelled,955.57,4,199.71
23674,20240613,709,80,5,Pending,152.68,5,145.08
23675,20250924,973,95,4,Completed,2810.37,4,131.54
23676,20250302,564,35,4,Completed,3154.08,2,112.97
23677,20240317,832,91,11,Pending,3314.46,3,224.74
23678,20250713,262,61,9,Completed,1588.35,4,95.93
23679,20240428,805,6,11,Cancelled,906.91,3,88.48
23680,20250929,458,78,5,Pending,629.47,5,8.77
23681,20241128,299,56,5,Completed,2570.09,3,171.71
23682,20251031,199,97,10,Cancelled,846.11,1,15.34
23683,20241219,853,46,1,Completed,428.92,1,112.41
23684,20240303,718,26,9,Completed,3753.12,3,231.43
23685,20250714,789,18,9,Completed,1221.39,1,56.43
23686,20250614,704,8,5,Cancelled,1873.94,2,201.7
23687,20240809,256,71,12,Completed,108.61,2,359.3
23688,20240529,192,98,3,Completed,1581.44,5,123.27
23689,20250923,648,65,5,Completed,1354.88,5,3.08
23690,20250723,253,61,5,Completed,7241.8,3,0.7
23691,20240805,649,3,5,Completed,1342.21,5,374.59
23692,20250527,902,2,5,Cancelled,144.86,5,338.98
23693,20240625,749,50,6,Pending,1349.97,5,488.99
23694,20240512,472,52,12,Completed,1645.53,1,224.44
23695,20250430,909,43,6,Completed,4685.81,3,327.44
23696,20250831,552,94,8,Completed,1573.44,2,336.04
23697,20251102,470,34,9,Completed,1147.16,2,83.3
23698,20241203,959,99,8,Completed,1449.55,3,98.62
23699,20240414,336,27,4,Completed,17281.09,1,359.61
23700,20250201,208,33,4,Completed,2488.35,2,40.22
23701,20250512,139,30,5,Pending,1284.49,2,27.82
23702,20251211,628,79,5,Completed,3799.7,5,492.14
23703,20240322,510,34,10,Cancelled,629.39,5,293.54
23704,20250424,775,46,6,Completed,869.5,4,140.41
23705,20250109,147,12,12,Completed,1031.71,3,311.63
23706,20250306,320,40,12,Completed,368.09,4,424.12
23707,20240308,121,20,9,Completed,3751.66,4,205.13
23708,20240113,309,76,9,Completed,838.14,1,404.37
23709,20250319,961,82,2,Completed,1816.71,2,339.67
23710,20240525,897,27,2,Cancelled,1008.17,4,132.66
23711,20250324,497,99,9,Completed,2155.23,5,193.85
23712,20240120,100,43,12,Cancelled,8242.52,5,358.17
23713,20250808,995,84,10,Cancelled,1206.81,2,445.94
23714,20240831,158,25,4,Completed,1084.61,5,11.58
23715,20241125,102,86,9,Completed,557.89,4,237.74
23716,20240908,411,15,8,Completed,1276.1,3,190.64
23717,20241101,942,37,1,Completed,322.23,1,408.41
23718,20250122,799,38,11,Pending,5639.95,4,390.82
23719,20250416,360,19,5,Pending,932.87,1,464.49
23720,20250519,455,96,8,Completed,725.3,3,342.16
23721,20251224,61,30,5,Completed,1391.1,2,483.77
23722,20240511,271,42,12,Completed,2828.89,1,499.83
23723,20250929,671,2,6,Completed,1312.64,2,316.17
23724,20250315,421,69,11,Cancelled,4225.54,5,17.73
23725,20240814,979,18,12,Cancelled,1103.91,4,134.66
23726,20251101,446,29,1,Completed,828.8,2,133.21
23727,20250531,847,92,6,Pending,1546.15,4,389.08
23728,20240515,728,87,9,Completed,1417.6,2,352.11
23729,20240507,508,12,11,Completed,3590.59,3,121.5
23730,20250426,869,63,9,Completed,3275.0,5,87.5
23731,20250617,871,75,8,Pending,1085.78,3,159.6
23732,20240203,322,96,5,Completed,423.27,4,93.99
23733,20250404,279,25,2,Completed,2703.08,5,489.25
23734,20250123,709,33,11,Pending,569.15,3,67.75
23735,20251209,28,24,1,Completed,1488.99,3,248.15
23736,20250626,702,54,10,Cancelled,2503.93,2,274.87
23737,20251026,436,61,1,Pending,7814.22,4,371.73
23738,20240125,767,20,5,Completed,10701.85,5,228.13
23739,20250712,131,3,11,Completed,2329.58,5,239.14
23740,20240831,576,14,3,Cancelled,296.58,3,444.08
23741,20250208,537,21,4,Completed,622.86,2,275.92
23742,20251003,15,59,3,Pending,1419.77,3,238.02
23743,20250927,525,21,9,Pending,1202.73,5,458.49
23744,20240613,656,81,3,Completed,1800.55,1,383.32
23745,20240624,406,65,9,Cancelled,1826.83,4,58.01
23746,20250612,613,20,8,Cancelled,587.17,3,22.91
23747,20251003,327,100,11,Completed,2734.41,4,378.97
