return_key,date_key,sales_key,order_key,customer_key,product_key,location_key,return_quantity,return_amount,return_reason
3646,20251224,61371,20380,866,160,9,2,6114.47,Incorrect Product
3647,20241208,61381,20384,792,175,6,4,37596.24,Incorrect Product
3648,20251002,61391,20387,728,81,3,2,3442.94,Incorrect Product
3649,20250401,61411,20394,412,55,12,2,1989.63,Incorrect Product
3650,20241007,61456,20408,57,83,1,1,1426.05,Incorrect Product
3651,20250807,61471,20413,229,181,10,2,10196.77,Quality Issue
3652,20241020,61480,20418,149,11,5,1,4742.88,Incorrect Product
3653,20240810,61496,20422,377,173,6,7,26557.77,Customer Changed Mind
3654,20251119,61498,20424,241,5,9,1,4234.5,Quality Issue
3655,20240912,61513,20430,398,48,3,1,5708.09,Incorrect Product
3656,20240912,61514,20430,398,43,3,2,7542.22,Duplicate Order
3657,20250725,61524,20434,10,54,4,6,23272.41,Incorrect Product
3658,20250725,61525,20434,10,132,4,2,12037.53,Incorrect Product
3659,20250624,61528,20435,440,34,9,4,1444.36,Customer Changed Mind
3660,20240504,61539,20439,400,124,6,1,3346.85,Duplicate Order
3661,20251011,61549,20443,172,8,7,1,7161.34,Customer Changed Mind
3662,20240416,61551,20444,252,158,1,2,7598.93,Incorrect Product
3663,20241225,61576,20454,752,193,5,3,11281.6,Quality Issue
3664,20251111,61589,20457,262,48,4,1,6929.36,Duplicate Order
3665,20241116,61605,20462,695,92,3,2,646.29,Incorrect Product
3666,20250401,61617,20468,119,69,12,3,8458.33,Damaged
3667,20241225,61675,20486,449,55,1,5,5141.51,Duplicate Order
3668,20250102,61741,20511,277,184,4,5,25722.59,Quality Issue
3669,20250628,61746,20512,410,36,5,4,8265.83,Incorrect Product
3670,20241102,61749,20513,35,46,1,5,1714.63,Quality Issue
3671,20250919,61752,20514,746,25,4,4,7399.18,Damaged
3672,20240217,61793,20528,650,146,4,3,11721.04,Damaged
3673,20250104,61799,20529,134,136,3,3,7771.63,Duplicate Order
3674,20241226,61803,20531,257,94,11,6,13947.24,Damaged
3675,20250201,61814,20534,331,57,5,1,3117.17,Incorrect Product
3676,20251113,61866,20550,553,5,11,2,7890.72,Duplicate Order
3677,20251113,61868,20550,553,22,11,5,33278.16,Quality Issue
3678,20251230,61873,20551,273,197,4,2,10091.3,Damaged
3679,20250917,61877,20553,102,78,7,2,9939.15,Customer Changed Mind
3680,20241205,61915,20563,681,126,2,1,8180.7,Damaged
3681,20250807,61917,20564,863,124,10,4,17268.3,Duplicate Order
3682,20250807,61918,20564,863,167,10,1,503.38,Damaged
3683,20240512,61930,20569,144,163,12,1,7141.2,Duplicate Order
3684,20250309,61941,20571,270,15,11,1,6263.74,Incorrect Product
3685,20250527,61980,20582,522,58,4,6,69020.25,Incorrect Product
3686,20250427,62006,20591,606,104,3,1,5019.41,Customer Changed Mind
3687,20240120,62013,20592,596,130,1,3,21932.82,Incorrect Product
3688,20251205,62022,20594,661,113,7,1,191.7,Quality Issue
3689,20241017,62061,20606,293,102,12,1,8489.94,Customer Changed Mind
3690,20250426,62068,20608,260,115,2,1,5422.61,Customer Changed Mind
3691,20251026,62075,20610,679,44,6,6,51809.23,Damaged
3692,20250818,62082,20612,775,17,3,5,14178.96,Damaged
3693,20240514,62138,20634,700,42,12,2,10821.77,Duplicate Order
3694,20240809,62141,20636,710,168,3,5,8760.82,Damaged
3695,20241207,62150,20638,845,185,6,2,17151.71,Customer Changed Mind
3696,20241207,62153,20638,845,130,6,6,52173.17,Damaged
3697,20240211,62171,20643,24,65,9,1,2573.2,Damaged
3698,20240413,62186,20647,514,189,10,2,5315.39,Incorrect Product
3699,20241231,62205,20654,951,63,4,2,14295.89,Quality Issue
3700,20240915,62211,20656,677,117,2,1,2316.74,Customer Changed Mind
3701,20251218,62218,20659,905,14,4,2,7996.19,Quality Issue
3702,20250419,62222,20661,815,90,7,1,1623.0,Quality Issue
3703,20241204,62227,20662,293,106,7,1,4538.53,Quality Issue
3704,20240514,62241,20668,431,121,7,1,2185.65,Duplicate Order
3705,20240320,62243,20669,357,44,7,4,21883.75,Damaged
3706,20250311,62248,20670,225,113,2,2,353.8,Damaged
3707,20240310,62265,20676,849,43,5,2,11796.7,Duplicate Order
3708,20240621,62289,20683,598,154,6,3,7558.19,Quality Issue
3709,20251225,62317,20693,498,192,12,2,10039.2,Customer Changed Mind
3710,20240901,62384,20711,720,192,6,1,5024.91,Quality Issue
3711,20241226,62424,20726,396,113,8,2,377.84,Incorrect Product
3712,20241226,62425,20726,396,3,8,1,1452.02,Duplicate Order
3713,20250426,62427,20727,886,17,1,1,2249.63,Incorrect Product
3714,20251115,62446,20734,330,154,8,1,2603.16,Duplicate Order
3715,20250323,62456,20738,36,149,4,1,1598.74,Duplicate Order
3716,20250503,62469,20744,829,91,1,6,10785.99,Duplicate Order
3717,20240201,62502,20757,919,184,8,1,5394.4,Quality Issue
3718,20240201,62503,20757,919,70,8,1,2248.91,Quality Issue
3719,20250422,62534,20768,83,197,9,1,4760.98,Duplicate Order
3720,20240324,62563,20780,11,73,11,7,35433.84,Quality Issue
3721,20251005,62612,20798,197,128,6,3,1120.57,Incorrect Product
3722,20240101,62634,20807,372,135,5,2,7085.03,Quality Issue
3723,20240221,62644,20811,388,33,8,1,2763.12,Damaged
3724,20240506,62661,20817,864,171,3,4,2633.64,Customer Changed Mind
3725,20240921,62674,20822,638,104,12,2,9573.11,Quality Issue
3726,20250108,62703,20832,226,47,7,3,8138.68,Incorrect Product
3727,20241112,62714,20836,313,60,11,1,1209.78,Damaged
3728,20240412,62716,20837,16,50,3,4,3451.33,Duplicate Order
3729,20240412,62718,20837,16,84,3,2,8266.59,Damaged
3730,20250423,62746,20845,956,70,6,1,1537.92,Quality Issue
3731,20240610,62755,20848,76,33,7,2,7691.51,Incorrect Product
3732,20250819,62774,20855,520,164,9,1,6968.0,Damaged
3733,20240804,62809,20867,636,125,3,5,37223.14,Quality Issue
3734,20250430,62818,20871,869,3,4,2,2670.51,Damaged
3735,20240518,62828,20873,690,164,6,2,13654.44,Incorrect Product
3736,20240522,62876,20888,71,22,10,5,20864.31,Quality Issue
3737,20251113,62886,20891,599,151,11,3,26022.04,Duplicate Order
3738,20240106,62941,20913,432,41,8,5,20296.12,Incorrect Product
3739,20250315,62952,20917,233,73,6,1,5597.55,Duplicate Order
3740,20240420,62955,20918,565,92,2,2,488.06,Duplicate Order
3741,20241213,62980,20925,612,125,4,2,19031.13,Duplicate Order
3742,20240110,62982,20926,617,87,3,5,19537.56,Quality Issue
3743,20251129,63009,20935,442,47,11,4,13017.32,Damaged
3744,20250331,63041,20947,70,31,11,6,41214.21,Customer Changed Mind
3745,20241125,63097,20964,709,22,3,4,23291.54,Customer Changed Mind
3746,20240323,63129,20974,524,1,1,1,3281.13,Quality Issue
3747,20240806,63185,20995,205,30,4,3,24010.39,Damaged
3748,20240610,63190,20997,992,124,9,4,14749.5,Incorrect Product
3749,20250623,63207,21002,112,178,5,5,27652.13,Damaged
3750,20251007,63211,21003,326,153,8,7,1844.12,Customer Changed Mind
3751,20250727,63220,21007,754,18,5,1,2139.12,Damaged
3752,20240511,63230,21011,59,157,11,4,5930.88,Incorrect Product
3753,20250210,63236,21012,17,103,7,1,6240.68,Duplicate Order
3754,20240604,63241,21014,502,54,11,1,4093.26,Quality Issue
3755,20250904,63286,21031,484,14,9,3,9364.33,Duplicate Order
3756,20251017,63288,21033,7,80,3,5,50368.31,Damaged
3757,20240127,63327,21046,263,67,10,1,1150.97,Incorrect Product
3758,20250510,63336,21048,917,41,11,1,4138.67,Quality Issue
3759,20251229,63354,21055,627,136,2,4,9581.84,Incorrect Product
3760,20250802,63367,21058,612,69,7,1,3443.59,Duplicate Order
3761,20240911,63383,21063,640,35,1,7,11947.59,Duplicate Order
3762,20240118,63401,21068,842,78,2,1,5126.66,Customer Changed Mind
3763,20251210,63425,21077,459,142,8,1,4547.64,Incorrect Product
3764,20251210,63426,21077,459,131,8,6,21688.84,Damaged
3765,20250616,63433,21081,549,51,12,5,20947.12,Duplicate Order
3766,20250802,63440,21082,923,55,3,2,2193.66,Duplicate Order
3767,20250826,63451,21087,159,148,10,1,924.76,Duplicate Order
3768,20240123,63468,21093,70,197,7,2,8150.12,Damaged
3769,20240411,63470,21094,325,145,9,4,2412.4,Customer Changed Mind
3770,20241012,63476,21096,916,36,5,6,19394.12,Duplicate Order
3771,20241206,63504,21104,123,117,9,2,4963.68,Customer Changed Mind
3772,20240319,63509,21105,624,111,1,3,14994.4,Customer Changed Mind
3773,20240319,63510,21105,624,76,1,2,6221.31,Incorrect Product
3774,20240224,63528,21110,456,89,5,6,46608.76,Damaged
3775,20240507,63544,21114,135,47,5,2,7226.94,Customer Changed Mind
3776,20241013,63560,21119,77,135,3,3,13133.92,Incorrect Product
3777,20250412,63581,21129,702,191,4,3,14659.92,Quality Issue
3778,20240717,63613,21139,990,125,5,2,17689.22,Duplicate Order
3779,20250127,63618,21140,237,136,4,2,4083.82,Duplicate Order
3780,20250807,63627,21143,939,66,9,1,4767.27,Duplicate Order
3781,20240907,63654,21152,45,103,2,2,9170.35,Damaged
3782,20250512,63701,21168,453,66,2,3,12925.23,Duplicate Order
3783,20240429,63714,21171,122,56,4,1,6389.04,Duplicate Order
3784,20240527,63766,21191,693,66,11,3,10130.33,Customer Changed Mind
3785,20240803,63771,21192,269,71,10,1,2204.32,Quality Issue
3786,20240409,63801,21201,223,112,12,2,10662.88,Duplicate Order
3787,20240421,63815,21205,559,84,10,2,8637.83,Customer Changed Mind
3788,20250125,63822,21208,318,58,3,2,19868.89,Incorrect Product
3789,20240129,63859,21219,359,139,4,1,5539.91,Duplicate Order
3790,20241108,63882,21225,205,79,8,2,13521.39,Incorrect Product
3791,20240226,63906,21232,875,161,6,3,17102.88,Damaged
3792,20250123,63925,21237,6,152,5,1,6272.27,Quality Issue
3793,20240628,63935,21240,957,69,4,7,21706.69,Quality Issue
3794,20250528,63957,21245,540,159,3,1,2094.79,Incorrect Product
3795,20241122,63970,21250,108,173,3,2,10241.0,Damaged
3796,20240729,63973,21251,349,54,8,2,10053.1,Customer Changed Mind
3797,20250706,63996,21258,966,63,12,1,4694.21,Duplicate Order
3798,20251125,64006,21260,906,195,7,6,50995.11,Incorrect Product
3799,20250204,64016,21263,421,47,11,2,6661.0,Duplicate Order
3800,20240712,64026,21266,881,21,7,1,2971.1,Customer Changed Mind
3801,20251108,64030,21267,227,180,9,2,3744.33,Incorrect Product
3802,20240418,64032,21268,555,176,12,1,2192.84,Quality Issue
3803,20240119,64068,21279,81,117,5,3,6688.4,Duplicate Order
3804,20251022,64074,21281,998,2,11,1,6065.33,Incorrect Product
3805,20250722,64084,21284,635,129,3,1,4813.42,Damaged
3806,20250824,64090,21286,440,83,4,5,6665.37,Quality Issue
3807,20240704,64102,21289,851,59,5,4,10094.78,Customer Changed Mind
3808,20250328,64104,21290,517,38,8,3,20545.81,Duplicate Order
3809,20241112,64116,21292,13,56,12,2,10884.18,Quality Issue
3810,20241107,64125,21296,64,6,5,1,4412.59,Duplicate Order
3811,20250328,64142,21303,645,164,8,2,10877.43,Damaged
3812,20250218,64150,21306,114,7,10,5,813.17,Quality Issue
3813,20250218,64154,21306,114,70,10,4,6279.12,Customer Changed Mind
3814,20240717,64190,21318,516,145,2,2,1253.5,Duplicate Order
3815,20241112,64199,21321,671,91,11,3,4830.51,Quality Issue
3816,20250103,64285,21355,635,4,6,3,2537.28,Quality Issue
3817,20250922,64297,21359,369,42,3,3,17130.93,Customer Changed Mind
3818,20241130,64327,21372,22,195,3,2,20377.39,Quality Issue
3819,20250630,64338,21374,321,38,1,1,7063.17,Duplicate Order
3820,20240222,64340,21375,807,49,7,6,22993.07,Damaged
3821,20240311,64361,21381,754,26,1,2,6151.99,Customer Changed Mind
3822,20250413,64389,21391,527,180,8,2,3118.07,Duplicate Order
3823,20250413,64390,21391,527,18,8,3,7887.44,Incorrect Product
3824,20240415,64400,21393,737,111,9,3,14819.12,Quality Issue
3825,20251222,64409,21395,827,184,12,1,5908.45,Incorrect Product
3826,20240805,64412,21396,809,12,12,2,6069.36,Customer Changed Mind
3827,20250905,64447,21409,523,45,3,2,9105.67,Duplicate Order
3828,20240501,64465,21415,802,88,2,1,3588.86,Duplicate Order
3829,20241229,64499,21427,745,10,11,7,24169.62,Incorrect Product
3830,20240414,64529,21436,812,6,12,2,4948.07,Duplicate Order
3831,20251224,64541,21439,305,177,7,7,66455.49,Duplicate Order
3832,20240323,64546,21441,278,156,2,1,3469.9,Quality Issue
3833,20250130,64573,21450,834,175,3,1,8132.68,Damaged
3834,20250829,64578,21452,366,84,11,2,8174.44,Duplicate Order
3835,20241111,64630,21473,720,83,6,5,8879.86,Customer Changed Mind
3836,20250426,64646,21478,297,28,9,1,313.1,Incorrect Product
3837,20250426,64649,21478,297,181,9,2,9913.97,Customer Changed Mind
3838,20240526,64653,21479,567,97,9,5,15359.41,Customer Changed Mind
3839,20240131,64660,21482,67,165,10,1,5257.65,Incorrect Product
3840,20250425,64667,21484,855,123,12,1,6301.74,Duplicate Order
3841,20250425,64668,21484,855,9,12,3,10483.36,Quality Issue
3842,20250425,64669,21484,855,110,12,1,92.42,Damaged
3843,20250127,64674,21485,549,197,8,1,3722.41,Damaged
3844,20250825,64699,21496,277,89,3,2,15964.04,Quality Issue
3845,20240908,64701,21498,611,1,9,7,24887.83,Duplicate Order
3846,20240109,64746,21514,385,188,6,1,3445.4,Customer Changed Mind
3847,20241221,64783,21524,673,136,2,2,5038.86,Quality Issue
3848,20250325,64788,21526,960,190,6,2,4405.41,Duplicate Order
3849,20251218,64798,21529,724,116,2,2,12924.89,Incorrect Product
3850,20251227,64822,21536,276,26,4,1,4380.7,Incorrect Product
3851,20240107,64827,21538,741,30,2,2,16301.34,Incorrect Product
3852,20251213,64829,21539,184,155,4,5,24540.34,Duplicate Order
3853,20240829,64835,21541,748,14,10,2,6168.54,Incorrect Product
3854,20250325,64866,21552,196,113,5,7,1077.16,Damaged
3855,20251004,64868,21553,82,79,7,4,20661.27,Incorrect Product
3856,20251004,64872,21553,82,76,7,3,12475.64,Quality Issue
3857,20240811,64878,21556,311,131,8,1,2888.74,Quality Issue
3858,20240709,64929,21576,205,93,6,1,675.62,Damaged
3859,20240418,64965,21588,461,23,3,3,4562.82,Quality Issue
3860,20240312,64996,21598,713,103,12,4,21242.32,Duplicate Order
3861,20250131,65005,21601,41,7,11,2,345.68,Duplicate Order
3862,20240302,65023,21607,809,150,8,1,4924.01,Duplicate Order
3863,20240831,65033,21610,506,75,6,5,43641.47,Customer Changed Mind
3864,20250321,65064,21622,383,177,11,2,13689.25,Duplicate Order
3865,20250209,65071,21624,489,45,5,4,18369.76,Duplicate Order
3866,20251222,65087,21629,291,114,8,7,10381.25,Quality Issue
3867,20250725,65090,21630,678,74,11,1,4007.14,Quality Issue
3868,20250213,65094,21631,921,166,11,4,24402.85,Duplicate Order
3869,20240810,65099,21632,933,182,11,4,10315.3,Incorrect Product
3870,20241002,65117,21637,126,199,11,6,33600.43,Damaged
3871,20250401,65119,21638,854,141,2,1,2082.61,Incorrect Product
3872,20240601,65142,21646,953,96,4,5,19624.64,Duplicate Order
3873,20240427,65148,21647,275,132,7,5,41220.0,Damaged
3874,20251228,65162,21652,222,170,2,2,2137.98,Duplicate Order
3875,20241224,65167,21654,832,144,6,7,81450.16,Incorrect Product
3876,20250127,65179,21658,625,104,12,1,4701.68,Duplicate Order
3877,20250827,65184,21659,916,134,5,5,19402.85,Incorrect Product
3878,20240509,65194,21662,516,103,7,2,11531.53,Duplicate Order
3879,20240602,65197,21663,108,24,8,2,8273.63,Duplicate Order
3880,20250613,65234,21675,408,147,10,5,3610.84,Customer Changed Mind
3881,20241014,65242,21678,346,34,10,3,1214.18,Quality Issue
3882,20240413,65260,21685,739,24,1,2,9405.15,Damaged
3883,20251215,65270,21689,124,197,4,1,5559.92,Damaged
3884,20240519,65272,21690,759,71,3,1,2162.69,Quality Issue
3885,20250128,65354,21719,692,58,10,1,7343.96,Duplicate Order
3886,20240527,65363,21722,689,131,5,6,18819.52,Incorrect Product
3887,20251217,65381,21726,774,31,11,1,7703.73,Quality Issue
3888,20240421,65399,21732,217,18,6,1,2518.96,Customer Changed Mind
3889,20240305,65418,21740,939,27,6,1,4255.04,Duplicate Order
3890,20250725,65479,21761,969,170,2,1,770.64,Incorrect Product
3891,20250725,65481,21761,969,95,2,6,21216.39,Incorrect Product
3892,20250404,65501,21767,293,15,7,6,28415.98,Duplicate Order
3893,20250901,65506,21770,268,163,12,3,17794.51,Duplicate Order
3894,20240307,65508,21771,748,134,3,1,4343.97,Incorrect Product
3895,20251001,65570,21792,304,192,8,6,32842.67,Customer Changed Mind
3896,20250516,65577,21795,731,105,11,1,3886.36,Incorrect Product
3897,20250119,65599,21803,753,2,2,2,14530.13,Customer Changed Mind
3898,20250124,65617,21809,165,81,3,1,1343.81,Customer Changed Mind
3899,20250918,65628,21813,495,169,9,2,8766.6,Incorrect Product
3900,20250404,65647,21821,377,1,4,2,7559.12,Duplicate Order
3901,20250929,65701,21837,683,149,8,7,10052.1,Quality Issue
3902,20251026,65715,21843,787,105,8,2,10675.9,Damaged
3903,20250820,65725,21847,462,144,12,1,10946.85,Duplicate Order
3904,20250224,65747,21855,712,86,7,2,14240.35,Incorrect Product
3905,20240711,65793,21869,893,116,6,3,16516.27,Quality Issue
3906,20250529,65804,21872,147,144,11,2,14362.4,Customer Changed Mind
3907,20240805,65817,21879,614,193,2,1,3302.24,Duplicate Order
3908,20250510,65838,21885,751,139,9,4,28227.79,Duplicate Order
3909,20240205,65873,21894,915,92,6,1,302.69,Quality Issue
3910,20241013,65882,21896,406,36,11,3,9853.39,Duplicate Order
3911,20250321,65948,21918,384,11,5,4,17894.31,Incorrect Product
3912,20250529,65967,21924,98,49,3,2,7280.56,Duplicate Order
3913,20250806,65987,21929,336,74,6,1,4385.94,Damaged
3914,20240710,66014,21938,106,143,2,3,16264.61,Damaged
3915,20250731,66057,21951,53,102,2,1,7332.49,Incorrect Product
3916,20240403,66063,21953,876,78,4,2,9732.26,Customer Changed Mind
3917,20250502,66069,21955,926,14,7,4,13108.64,Incorrect Product
3918,20250426,66073,21956,473,184,8,4,19812.45,Duplicate Order
3919,20240921,66079,21957,424,20,5,4,7848.83,Duplicate Order
3920,20240107,66090,21960,474,25,6,2,4451.9,Damaged
3921,20250730,66119,21972,369,197,7,6,26256.72,Customer Changed Mind
3922,20251202,66124,21973,426,77,6,4,19547.85,Customer Changed Mind
3923,20250813,66126,21974,772,49,2,1,3821.05,Damaged
3924,20250616,66127,21975,141,77,1,2,11220.19,Quality Issue
3925,20250610,66158,21986,320,11,5,4,24659.2,Duplicate Order
3926,20250710,66185,21994,448,181,11,2,10649.05,Duplicate Order
3927,20240601,66195,21996,191,11,8,2,9226.13,Quality Issue
3928,20240913,66197,21997,771,141,11,1,2057.26,Customer Changed Mind
3929,20250220,66238,22012,369,33,1,4,14960.14,Damaged
3930,20250220,66239,22012,369,28,1,3,1020.2,Customer Changed Mind
3931,20250220,66240,22012,369,108,1,1,7306.06,Incorrect Product
3932,20251202,66250,22015,142,24,8,1,4864.75,Damaged
3933,20240315,66268,22021,802,192,5,5,17221.15,Customer Changed Mind
3934,20251027,66324,22040,164,185,10,3,23414.62,Duplicate Order
3935,20240919,66334,22042,542,96,3,2,7836.0,Customer Changed Mind
3936,20250118,66353,22050,755,93,5,1,635.23,Damaged
3937,20240318,66358,22051,496,144,10,7,65394.67,Incorrect Product
3938,20240428,66374,22057,409,114,1,1,1300.28,Customer Changed Mind
3939,20240428,66375,22057,409,101,1,2,10042.34,Quality Issue
3940,20250908,66393,22063,537,54,7,1,4243.02,Damaged
3941,20250219,66420,22073,981,163,12,1,7634.92,Quality Issue
3942,20251019,66428,22076,966,178,1,1,8540.06,Quality Issue
3943,20251021,66436,22079,358,76,8,2,8230.41,Customer Changed Mind
3944,20241102,66452,22085,82,137,5,4,7831.91,Customer Changed Mind
3945,20250212,66492,22100,429,127,4,1,1298.48,Quality Issue
3946,20240223,66502,22103,782,134,3,2,11713.35,Incorrect Product
3947,20250106,66517,22108,455,109,7,4,26736.2,Quality Issue
3948,20251229,66547,22117,690,52,6,2,17129.99,Incorrect Product
3949,20240923,66558,22120,689,146,10,2,9404.83,Quality Issue
3950,20240315,66584,22128,938,91,10,2,3351.02,Damaged
3951,20241231,66597,22131,826,42,4,5,27555.62,Incorrect Product
3952,20250404,66603,22132,914,176,11,1,2221.68,Customer Changed Mind
3953,20251127,66632,22140,46,116,1,3,17904.13,Quality Issue
3954,20241110,66648,22146,518,189,12,1,2103.64,Customer Changed Mind
3955,20241017,66678,22154,639,23,4,3,5936.74,Damaged
3956,20250205,66680,22155,52,173,9,1,5039.6,Duplicate Order
3957,20250305,66696,22160,550,5,7,1,3175.54,Customer Changed Mind
3958,20250309,66701,22161,934,180,2,1,2177.44,Damaged
3959,20251116,66709,22163,419,29,11,1,2354.26,Incorrect Product
3960,20251014,66757,22180,54,71,11,1,2070.93,Customer Changed Mind
3961,20250716,66761,22182,198,2,7,1,6239.53,Damaged
3962,20240907,66769,22184,677,179,11,2,8773.23,Incorrect Product
