sales_key,date_key,customer_key,product_key,employee_key,location_key,order_key,quantity,unit_price,gross_amount,discount_amount,net_amount,cost_amount,profit_amount,currency
71642,20250320,852,126,44,2,23801,6,8763.61,52581.63,2512.75,50068.88,22756.8,27312.08,INR
71643,20250320,852,46,44,2,23801,7,408.26,2857.8,110.0,2747.8,1821.19,926.61,INR
71644,20250320,852,85,44,2,23801,1,437.03,437.03,46.73,390.3,245.64,144.66,INR
71645,20250320,852,158,44,2,23801,4,5119.81,20479.25,2837.09,17642.16,10085.76,7556.4,INR
71646,20240519,539,107,100,11,23802,6,2030.47,12182.83,637.0,11545.83,9372.78,2173.05,INR
71647,20240415,626,124,67,6,23803,2,4265.71,8531.41,1452.27,7079.14,5903.14,1176.0,INR
71648,20240415,626,9,67,6,23803,6,3385.99,20315.92,1282.18,19033.74,17927.4,1106.34,INR
71649,20240415,626,56,67,6,23803,1,7186.35,7186.35,1316.6,5869.75,3009.39,2860.36,INR
71650,20240415,626,194,67,6,23803,7,8171.63,57201.43,7043.33,50158.11,28687.96,21470.15,INR
71651,20240719,814,67,9,8,23804,6,1166.55,6999.28,501.73,6497.55,3092.4,3405.15,INR
71652,20240719,814,159,9,8,23804,1,2650.5,2650.5,71.68,2578.83,1461.84,1116.99,INR
71653,20250420,728,8,9,11,23805,2,6238.65,12477.3,641.25,11836.05,8122.0,3714.05,INR
71654,20250420,728,183,9,11,23805,7,5587.22,39110.54,2743.22,36367.32,28864.71,7502.61,INR
71655,20250420,728,195,9,11,23805,2,9691.48,19382.96,2340.23,17042.73,8025.72,9017.01,INR
71656,20250420,728,188,9,11,23805,5,4068.1,20340.49,229.5,20110.98,10012.05,10098.93,INR
71657,20250420,728,103,9,11,23805,3,6756.33,20268.99,1699.74,18569.25,14838.03,3731.22,INR
71658,20240923,536,15,40,10,23806,2,6336.46,12672.93,1707.21,10965.72,9877.7,1088.02,INR
71659,20240923,536,58,40,10,23806,3,11451.09,34353.26,5442.95,28910.31,14065.2,14845.11,INR
71660,20240923,536,56,40,10,23806,6,5787.69,34726.17,2034.88,32691.29,18056.34,14634.95,INR
71661,20240923,536,134,40,10,23806,2,6224.76,12449.52,1987.92,10461.6,5975.22,4486.38,INR
71662,20250423,567,113,56,12,23807,5,188.91,944.57,145.98,798.59,520.65,277.94,INR
71663,20251005,995,38,9,3,23808,3,9413.87,28241.62,4314.72,23926.89,11386.23,12540.66,INR
71664,20251005,995,100,9,3,23808,1,683.37,683.37,47.41,635.96,490.2,145.76,INR
71665,20251005,995,164,9,3,23808,6,8960.0,53759.98,3076.52,50683.46,22604.94,28078.52,INR
71666,20251005,995,111,9,3,23808,5,6325.04,31625.22,946.1,30679.13,24682.85,5996.28,INR
71667,20251005,995,23,9,3,23808,2,2497.76,4995.53,893.04,4102.49,3083.86,1018.63,INR
71668,20240901,758,110,58,3,23809,2,98.51,197.02,29.44,167.58,185.32,-17.74,INR
71669,20251108,242,198,68,1,23810,2,4293.83,8587.67,1231.03,7356.64,3874.94,3481.7,INR
71670,20251108,242,187,68,1,23810,6,10288.04,61728.24,12732.86,48995.38,24473.28,24522.1,INR
71671,20251108,242,104,68,1,23810,6,5853.52,35121.09,3187.12,31933.97,14486.16,17447.81,INR
71672,20251108,242,94,68,1,23810,2,2358.34,4716.69,1157.84,3558.84,2061.36,1497.48,INR
71673,20250109,454,104,70,9,23811,3,4305.5,12916.51,2178.62,10737.89,7243.08,3494.81,INR
71674,20250109,454,54,70,9,23811,4,4335.28,17341.12,1579.94,15761.18,11766.4,3994.78,INR
71675,20250109,454,83,70,9,23811,7,1449.49,10146.42,1547.81,8598.62,7272.86,1325.76,INR
71676,20250809,743,148,98,7,23812,3,1169.69,3509.07,804.49,2704.58,2315.61,388.97,INR
71677,20250809,743,185,98,7,23812,6,9583.86,57503.15,5578.4,51924.75,26484.06,25440.69,INR
71678,20250809,743,65,98,7,23812,4,2627.69,10510.75,912.03,9598.73,5215.48,4383.25,INR
71679,20240213,523,4,37,8,23813,3,1136.42,3409.25,198.54,3210.71,2225.85,984.86,INR
71680,20240213,523,61,37,8,23813,2,4281.3,8562.59,1060.9,7501.69,4607.98,2893.71,INR
71681,20240213,523,104,37,8,23813,6,4298.27,25789.59,1617.3,24172.29,14486.16,9686.13,INR
71682,20240720,433,134,4,5,23814,1,5645.78,5645.78,758.06,4887.72,2987.61,1900.11,INR
71683,20240720,433,81,4,5,23814,3,1584.75,4754.25,58.2,4696.05,2943.36,1752.69,INR
71684,20251111,609,66,96,5,23815,4,6500.12,26000.48,4643.99,21356.5,13143.88,8212.62,INR
71685,20251111,609,10,96,5,23815,2,3631.02,7262.05,429.79,6832.26,4270.68,2561.58,INR
71686,20251111,609,32,96,5,23815,1,5749.93,5749.93,816.5,4933.43,2619.88,2313.55,INR
71687,20251111,609,186,96,5,23815,6,11638.69,69832.14,8099.42,61732.73,25436.4,36296.33,INR
71688,20251010,376,199,53,11,23816,4,6437.8,25751.18,4838.82,20912.37,17522.04,3390.33,INR
71689,20251010,376,164,53,11,23816,4,10212.99,40851.95,8921.92,31930.03,15069.96,16860.07,INR
71690,20251010,376,132,53,11,23816,2,10049.99,20099.98,2698.3,17401.68,8742.58,8659.1,INR
71691,20251010,376,79,53,11,23816,4,6508.31,26033.23,2969.43,23063.8,17407.28,5656.52,INR
71692,20251010,376,41,53,11,23816,4,5900.19,23600.77,3164.48,20436.29,8800.12,11636.17,INR
71693,20250221,679,165,64,3,23817,2,6124.71,12249.42,1797.22,10452.2,6237.16,4215.04,INR
71694,20250221,679,174,64,3,23817,1,1998.94,1998.94,217.59,1781.35,1201.13,580.22,INR
71695,20250221,679,109,64,3,23817,5,6475.25,32376.23,6256.77,26119.45,17423.0,8696.45,INR
71696,20250221,679,2,64,3,23817,2,7775.85,15551.69,951.06,14600.64,8862.42,5738.22,INR
71697,20250221,679,186,64,3,23817,5,8006.85,40034.23,9930.87,30103.36,21197.0,8906.36,INR
71698,20240125,732,107,54,10,23818,2,2167.93,4335.87,416.45,3919.42,3124.26,795.16,INR
71699,20240125,732,31,54,10,23818,2,6953.99,13907.98,2347.38,11560.59,7164.5,4396.09,INR
71700,20240125,732,144,54,10,23818,3,8803.55,26410.65,5277.15,21133.49,14264.88,6868.61,INR
71701,20240213,899,25,49,2,23819,4,1860.87,7443.49,1293.09,6150.4,5416.8,733.6,INR
71702,20240213,899,109,49,2,23819,5,6539.43,32697.13,1450.01,31247.12,17423.0,13824.12,INR
71703,20240213,899,191,49,2,23819,6,5480.37,32882.21,492.91,32389.3,26886.36,5502.94,INR
71704,20240213,899,138,49,2,23819,3,1397.74,4193.21,487.01,3706.19,3637.38,68.81,INR
71705,20240213,899,187,49,2,23819,6,7890.97,47345.82,5745.88,41599.94,24473.28,17126.66,INR
71706,20241105,956,24,17,5,23820,4,5023.14,20092.54,4100.78,15991.76,13664.68,2327.08,INR
71707,20241105,956,85,17,5,23820,5,465.25,2326.27,238.84,2087.43,1228.2,859.23,INR
71708,20241105,956,121,17,5,23820,7,2672.81,18709.68,4391.71,14317.97,7210.0,7107.97,INR
71709,20251018,712,194,57,1,23821,7,9582.69,67078.82,12952.12,54126.7,28687.96,25438.74,INR
71710,20251018,712,55,57,1,23821,3,1447.48,4342.44,14.04,4328.4,1860.51,2467.89,INR
71711,20251018,712,174,57,1,23821,3,2450.51,7351.53,1742.98,5608.55,3603.39,2005.16,INR
71712,20241003,756,108,84,1,23822,1,8122.89,8122.89,1804.57,6318.32,4366.92,1951.4,INR
71713,20241003,756,18,84,1,23822,2,2563.01,5126.03,603.26,4522.76,2731.52,1791.24,INR
71714,20251008,773,145,12,1,23823,3,911.63,2734.88,580.85,2154.03,941.88,1212.15,INR
71715,20251008,773,138,12,1,23823,5,1955.98,9779.92,763.81,9016.11,6062.3,2953.81,INR
71716,20251008,773,37,12,1,23823,6,2223.07,13338.42,1584.07,11754.35,10039.32,1715.03,INR
71717,20251008,773,112,12,1,23823,1,7212.11,7212.11,145.31,7066.8,2981.06,4085.74,INR
71718,20251008,773,107,12,1,23823,5,2968.03,14840.13,2125.25,12714.88,7810.65,4904.23,INR
71719,20250126,331,182,40,4,23824,4,3788.01,15152.03,456.41,14695.62,8686.12,6009.5,INR
71720,20250126,331,124,40,4,23824,2,4165.35,8330.69,410.64,7920.05,5903.14,2016.91,INR
71721,20250126,331,65,40,4,23824,7,2167.66,15173.63,1035.38,14138.26,9127.09,5011.17,INR
71722,20250126,331,58,40,4,23824,4,10423.29,41693.16,5489.01,36204.16,18753.6,17450.56,INR
71723,20240408,916,89,94,12,23825,1,9025.51,9025.51,1683.45,7342.06,4495.69,2846.37,INR
71724,20240408,916,155,94,12,23825,4,3800.99,15203.97,2819.84,12384.12,10242.36,2141.76,INR
71725,20240408,916,9,94,12,23825,2,4156.78,8313.57,115.47,8198.1,5975.8,2222.3,INR
71726,20250213,510,82,43,5,23826,5,1151.89,5759.43,307.63,5451.8,2566.2,2885.6,INR
71727,20240923,868,101,17,8,23827,5,7288.09,36440.43,3398.76,33041.67,21377.35,11664.32,INR
71728,20240923,868,68,17,8,23827,7,1019.95,7139.62,77.19,7062.43,5078.71,1983.72,INR
71729,20240613,218,11,97,9,23828,3,5481.7,16445.1,509.24,15935.86,14144.7,1791.16,INR
71730,20240613,218,1,97,9,23828,6,5258.49,31550.91,5453.58,26097.33,13557.78,12539.55,INR
71731,20250508,311,58,14,11,23829,3,10931.09,32793.26,1518.59,31274.67,14065.2,17209.47,INR
71732,20250508,311,124,14,11,23829,6,3889.27,23335.6,2486.15,20849.45,17709.42,3140.03,INR
71733,20250508,311,30,14,11,23829,3,9199.72,27599.16,979.26,26619.9,14063.07,12556.83,INR
71734,20240529,621,180,25,11,23830,7,2208.15,15457.03,3748.92,11708.11,10348.38,1359.73,INR
71735,20240529,621,31,25,11,23830,1,8958.26,8958.26,1081.01,7877.25,3582.25,4295.0,INR
71736,20240529,621,166,25,11,23830,7,6686.64,46806.48,4022.89,42783.59,32442.2,10341.39,INR
71737,20240529,621,83,25,11,23830,3,1523.54,4570.62,835.64,3734.98,3116.94,618.04,INR
71738,20251023,579,153,47,1,23831,1,298.35,298.35,2.27,296.08,131.59,164.49,INR
71739,20250810,403,163,39,3,23832,6,7050.79,42304.75,2363.12,39941.63,19753.38,20188.25,INR
71740,20250810,403,95,39,3,23832,7,4338.43,30368.99,6882.74,23486.25,20462.19,3024.06,INR
71741,20250810,403,90,39,3,23832,3,1307.83,3923.49,903.43,3020.06,2833.5,186.56,INR
71742,20250810,403,83,39,3,23832,3,1776.69,5330.08,765.58,4564.51,3116.94,1447.57,INR
71743,20250725,221,163,42,10,23833,4,7419.79,29679.15,5402.3,24276.85,13168.92,11107.93,INR
71744,20250725,221,124,42,10,23833,5,4506.72,22533.61,1822.2,20711.41,14757.85,5953.56,INR
71745,20250725,221,94,42,10,23833,3,1559.63,4678.88,1080.49,3598.39,3092.04,506.35,INR
71746,20240225,229,40,78,10,23834,3,7529.97,22589.92,3174.08,19415.85,11506.65,7909.2,INR
71747,20251203,727,98,56,12,23835,1,813.63,813.63,129.06,684.56,392.23,292.33,INR
71748,20251203,727,190,56,12,23835,1,2537.94,2537.94,611.6,1926.34,1267.61,658.73,INR
71749,20241226,22,188,48,9,23836,2,3493.44,6986.89,260.23,6726.66,4004.82,2721.84,INR
71750,20241226,22,150,48,9,23836,4,7185.86,28743.43,2557.04,26186.4,12597.96,13588.44,INR
71751,20250619,120,134,71,7,23837,7,5199.08,36393.53,4732.5,31661.03,20913.27,10747.76,INR
71752,20250619,120,105,71,7,23837,7,5851.85,40962.92,3192.07,37770.85,24092.67,13678.18,INR
71753,20250619,120,120,71,7,23837,5,942.03,4710.13,530.76,4179.37,1917.5,2261.87,INR
71754,20240520,926,67,61,5,23838,1,1232.29,1232.29,110.67,1121.63,515.4,606.23,INR
71755,20240520,926,164,61,5,23838,5,7854.4,39272.0,6211.8,33060.2,18837.45,14222.75,INR
71756,20250715,980,166,63,6,23839,3,6071.64,18214.93,1029.19,17185.74,13903.8,3281.94,INR
71757,20250715,980,43,63,6,23839,7,4739.14,33173.96,7894.13,25279.84,27033.65,-1753.81,INR
71758,20250715,980,47,63,6,23839,1,3360.14,3360.14,664.08,2696.06,1994.04,702.02,INR
71759,20250715,980,8,63,6,23839,4,6079.57,24318.3,4333.9,19984.4,16244.0,3740.4,INR
71760,20240821,79,32,48,1,23840,4,3899.31,15597.24,2274.37,13322.87,10479.52,2843.35,INR
71761,20240821,79,129,48,1,23840,4,5292.57,21170.28,983.39,20186.89,11786.8,8400.09,INR
71762,20250531,143,21,56,9,23841,3,3726.07,11178.21,1570.15,9608.06,6806.55,2801.51,INR
71763,20250531,143,40,56,9,23841,7,9165.95,64161.64,5297.86,58863.78,26848.85,32014.93,INR
71764,20250531,143,165,56,9,23841,6,6449.11,38694.67,9489.6,29205.06,18711.48,10493.58,INR
71765,20240721,330,94,29,1,23842,5,1709.97,8549.84,408.55,8141.29,5153.4,2987.89,INR
71766,20240721,330,83,29,1,23842,6,1350.25,8101.51,23.75,8077.76,6233.88,1843.88,INR
71767,20251112,586,57,42,8,23843,6,4850.42,29102.51,3804.64,25297.87,15513.6,9784.27,INR
71768,20251112,586,123,42,8,23843,2,6932.53,13865.07,995.71,12869.36,6353.12,6516.24,INR
71769,20250601,191,103,17,8,23844,2,7339.03,14678.07,1214.7,13463.37,9892.02,3571.35,INR
71770,20250601,191,77,17,8,23844,6,5888.04,35328.27,561.68,34766.59,15378.0,19388.59,INR
71771,20250601,191,104,17,8,23844,1,5146.84,5146.84,1054.08,4092.76,2414.36,1678.4,INR
71772,20241126,983,49,9,12,23845,5,5366.03,26830.13,3832.08,22998.05,12687.15,10310.9,INR
71773,20241126,983,52,9,12,23845,3,9869.92,29609.75,6471.32,23138.43,11803.11,11335.32,INR
71774,20241129,495,69,86,11,23846,7,4057.7,28403.89,5432.83,22971.06,18963.0,4008.06,INR
71775,20241129,495,108,86,11,23846,3,9727.21,29181.62,5435.39,23746.24,13100.76,10645.48,INR
71776,20240101,538,174,81,9,23847,7,2675.94,18731.58,4485.7,14245.88,8407.91,5837.97,INR
71777,20240101,538,121,81,9,23847,2,1815.08,3630.17,298.77,3331.39,2060.0,1271.39,INR
71778,20240101,538,199,81,9,23847,5,7098.59,35492.96,1279.39,34213.57,21902.55,12311.02,INR
71779,20240101,538,79,81,9,23847,6,4935.22,29611.35,1833.43,27777.92,26110.92,1667.0,INR
71780,20240806,195,146,28,8,23848,3,6309.51,18928.53,4015.37,14913.16,9688.41,5224.75,INR
71781,20240806,195,7,28,8,23848,3,152.85,458.56,78.68,379.88,354.6,25.28,INR
71782,20240806,195,98,28,8,23848,5,807.02,4035.1,863.77,3171.33,1961.15,1210.18,INR
71783,20240806,195,78,28,8,23848,6,6022.25,36133.47,8786.55,27346.92,18489.42,8857.5,INR
71784,20250730,308,64,47,4,23849,7,2584.38,18090.63,9.24,18081.38,14770.0,3311.38,INR
71785,20250730,308,193,47,4,23849,6,4383.45,26300.73,5877.62,20423.1,14314.86,6108.24,INR
71786,20250730,308,117,47,4,23849,6,2445.01,14670.07,528.6,14141.47,9133.14,5008.33,INR
71787,20250730,308,165,47,4,23849,7,5703.47,39924.27,3571.12,36353.15,21830.06,14523.09,INR
71788,20250830,737,181,100,10,23850,7,4870.18,34091.27,634.63,33456.64,17556.0,15900.64,INR
71789,20250830,737,200,100,10,23850,2,4564.46,9128.92,1707.36,7421.56,3993.68,3427.88,INR
71790,20250830,737,122,100,10,23850,6,4813.34,28880.06,6687.16,22192.9,21853.32,339.58,INR
71791,20250830,737,198,100,10,23850,2,4653.4,9306.8,572.49,8734.32,3874.94,4859.38,INR
71792,20251231,633,144,54,7,23851,1,11888.05,11888.05,1908.65,9979.4,4754.96,5224.44,INR
71793,20251231,633,162,54,7,23851,3,3151.76,9455.27,244.43,9210.84,6031.56,3179.28,INR
71794,20251231,633,140,54,7,23851,3,1141.72,3425.15,365.64,3059.5,1795.68,1263.82,INR
71795,20251231,633,115,54,7,23851,3,6946.22,20838.67,3819.29,17019.38,9007.2,8012.18,INR
71796,20251231,633,51,54,7,23851,2,4179.84,8359.67,1558.01,6801.66,4192.74,2608.92,INR
71797,20240303,225,40,2,7,23852,3,7765.89,23297.67,2576.88,20720.79,11506.65,9214.14,INR
71798,20240303,225,17,2,7,23852,7,3641.98,25493.89,6337.83,19156.07,16804.48,2351.59,INR
71799,20240303,225,50,2,7,23852,2,1362.2,2724.4,441.48,2282.92,1602.84,680.08,INR
71800,20240303,225,173,2,7,23852,5,4549.71,22748.56,588.28,22160.29,18898.15,3262.14,INR
71801,20240303,225,107,2,7,23852,6,2514.83,15089.0,2038.18,13050.82,9372.78,3678.04,INR
71802,20240702,442,109,58,8,23853,5,6123.23,30616.17,3597.87,27018.3,17423.0,9595.3,INR
71803,20240702,442,129,58,8,23853,2,5250.02,10500.04,2421.76,8078.27,5893.4,2184.87,INR
71804,20240702,442,140,58,8,23853,6,1048.41,6290.48,485.8,5804.68,3591.36,2213.32,INR
71805,20250714,186,116,89,4,23854,2,6588.47,13176.94,1750.68,11426.26,8077.14,3349.12,INR
71806,20250714,186,112,89,4,23854,7,5125.26,35876.82,8596.98,27279.84,20867.42,6412.42,INR
71807,20250714,186,70,89,4,23854,2,2112.35,4224.7,565.91,3658.79,2620.04,1038.75,INR
71808,20240921,408,164,24,4,23855,6,7045.6,42273.61,8031.89,34241.72,22604.94,11636.78,INR
71809,20240630,217,76,95,1,23856,2,3878.11,7756.23,278.6,7477.63,5663.9,1813.73,INR
71810,20240630,217,174,95,1,23856,1,2192.12,2192.12,490.66,1701.46,1201.13,500.33,INR
71811,20240630,217,42,95,1,23856,3,6495.8,19487.4,2485.55,17001.85,13949.25,3052.6,INR
71812,20240630,217,152,95,1,23856,7,6366.17,44563.19,9073.03,35490.16,21838.11,13652.05,INR
71813,20240630,217,135,95,1,23856,5,5141.07,25705.36,4412.98,21292.38,11294.7,9997.68,INR
71814,20240724,980,163,77,5,23857,6,8017.88,48107.28,8602.53,39504.74,19753.38,19751.36,INR
71815,20240724,980,27,77,5,23857,7,4354.12,30478.83,4141.92,26336.91,20168.12,6168.79,INR
71816,20240724,980,23,77,5,23857,6,1844.92,11069.5,1223.27,9846.23,9251.58,594.65,INR
71817,20251102,298,4,6,10,23858,6,1507.64,9045.81,1973.73,7072.08,4451.7,2620.38,INR
71818,20251102,298,69,6,10,23858,4,4833.05,19332.19,3836.69,15495.5,10836.0,4659.5,INR
71819,20251102,298,166,6,10,23858,7,5993.81,41956.67,9012.57,32944.1,32442.2,501.9,INR
71820,20251102,298,89,6,10,23858,7,12693.27,88852.9,11612.2,77240.71,31469.83,45770.88,INR
71821,20251102,298,6,6,10,23858,1,3481.36,3481.36,574.82,2906.54,1899.9,1006.64,INR
71822,20250919,474,170,99,2,23859,1,1129.14,1129.14,104.52,1024.62,665.83,358.79,INR
71823,20240105,642,156,63,6,23860,6,3936.37,23618.19,2206.69,21411.51,15968.1,5443.41,INR
71824,20240105,642,105,63,6,23860,6,4702.23,28213.4,3979.67,24233.74,20650.86,3582.88,INR
71825,20240105,642,198,63,6,23860,2,3968.43,7936.86,1647.44,6289.43,3874.94,2414.49,INR
71826,20250906,42,132,22,11,23861,3,7828.65,23485.96,1512.73,21973.23,13113.87,8859.36,INR
71827,20250906,42,40,22,11,23861,5,6941.82,34709.09,557.37,34151.73,19177.75,14973.98,INR
71828,20250906,42,35,22,11,23861,6,1889.54,11337.25,447.73,10889.53,8435.04,2454.49,INR
71829,20250210,210,79,79,11,23862,6,5338.07,32028.39,2760.36,29268.03,26110.92,3157.11,INR
71830,20250909,989,185,83,12,23863,2,10166.58,20333.15,1855.01,18478.14,8828.02,9650.12,INR
71831,20250909,989,14,83,12,23863,1,3565.54,3565.54,837.41,2728.12,2757.59,-29.47,INR
71832,20250330,697,47,62,5,23864,5,3592.21,17961.07,3273.25,14687.82,9970.2,4717.62,INR
71833,20250330,697,172,62,5,23864,7,3548.42,24838.92,1746.88,23092.05,14598.22,8493.83,INR
71834,20250518,242,43,97,5,23865,7,5384.73,37693.13,1207.92,36485.21,27033.65,9451.56,INR
71835,20250518,242,138,97,5,23865,4,1664.17,6656.68,1074.52,5582.16,4849.84,732.32,INR
71836,20250518,242,13,97,5,23865,6,9397.11,56382.67,5456.57,50926.1,27896.16,23029.94,INR
71837,20250518,242,35,97,5,23865,6,1528.38,9170.27,1810.64,7359.63,8435.04,-1075.41,INR
71838,20250226,431,104,89,4,23866,5,5378.09,26890.46,3545.29,23345.17,12071.8,11273.37,INR
71839,20250226,431,23,89,4,23866,1,1630.27,1630.27,138.35,1491.92,1541.93,-50.01,INR
71840,20250226,431,69,89,4,23866,7,3467.27,24270.89,3826.43,20444.47,18963.0,1481.47,INR
71841,20250226,431,110,89,4,23866,7,105.75,740.27,83.16,657.11,648.62,8.49,INR
71842,20250621,858,104,32,5,23867,7,5975.31,41827.19,7723.3,34103.89,16900.52,17203.37,INR
71843,20250621,858,133,32,5,23867,7,3983.97,27887.79,3975.3,23912.5,20872.32,3040.18,INR
71844,20250621,858,158,32,5,23867,5,5187.92,25939.6,1095.82,24843.78,12607.2,12236.58,INR
71845,20250621,858,140,32,5,23867,6,1093.26,6559.56,370.79,6188.77,3591.36,2597.41,INR
71846,20250818,198,63,14,9,23868,5,6785.46,33927.29,7094.98,26832.31,23700.45,3131.86,INR
71847,20250818,198,173,14,9,23868,1,4141.94,4141.94,147.38,3994.56,3779.63,214.93,INR
71848,20250106,299,102,81,9,23869,4,7621.97,30487.87,1245.65,29242.22,15951.4,13290.82,INR
71849,20240322,241,49,95,8,23870,1,4056.85,4056.85,649.19,3407.65,2537.43,870.22,INR
71850,20240309,665,81,30,6,23871,7,1487.34,10411.37,1499.25,8912.12,6867.84,2044.28,INR
71851,20240309,665,165,30,6,23871,5,6982.11,34910.56,6370.76,28539.79,15592.9,12946.89,INR
71852,20240309,665,185,30,6,23871,3,9377.94,28133.83,6616.14,21517.7,13242.03,8275.67,INR
71853,20240309,665,78,30,6,23871,2,6020.6,12041.2,413.11,11628.09,6163.14,5464.95,INR
71854,20241030,528,75,56,9,23872,3,8000.23,24000.7,3934.59,20066.11,10520.04,9546.07,INR
71855,20241212,501,75,52,5,23873,6,8449.75,50698.53,10605.0,40093.52,21040.08,19053.44,INR
71856,20241212,501,13,52,5,23873,4,11296.31,45185.26,4573.19,40612.07,18597.44,22014.63,INR
71857,20241212,501,116,52,5,23873,6,6619.06,39714.36,6964.37,32749.99,24231.42,8518.57,INR
71858,20241212,501,179,52,5,23873,3,4627.03,13881.1,787.26,13093.84,8632.53,4461.31,INR
71859,20241212,501,105,52,5,23873,2,5087.29,10174.57,1906.46,8268.12,6883.62,1384.5,INR
71860,20250923,379,143,35,2,23874,1,6055.21,6055.21,920.29,5134.92,4106.28,1028.64,INR
71861,20250923,379,181,35,2,23874,4,4977.1,19908.4,4600.06,15308.35,10032.0,5276.35,INR
71862,20240125,328,196,54,12,23875,3,3285.36,9856.07,2034.5,7821.57,4386.87,3434.7,INR
71863,20240125,328,188,54,12,23875,4,3623.77,14495.08,3150.82,11344.26,8009.64,3334.62,INR
71864,20240125,328,125,54,12,23875,5,7579.96,37899.82,1803.27,36096.55,23935.05,12161.5,INR
71865,20240125,328,107,54,12,23875,4,2153.07,8612.26,,7413.38,6248.52,1164.86,INR
71866,20251011,514,133,53,2,23876,5,4481.66,22408.28,2435.1,19973.18,14908.8,5064.38,INR
71867,20240210,800,107,99,11,23877,7,2295.41,16067.9,616.3,15451.61,10934.91,4516.7,INR
71868,20240210,800,141,99,11,23877,7,2815.28,19706.95,4518.23,15188.71,14284.06,904.65,INR
71869,20240210,800,39,99,11,23877,1,4876.04,4876.04,1126.72,3749.33,2545.89,1203.44,INR
71870,20240210,800,177,99,11,23877,7,10118.97,70832.81,4369.94,66462.87,30179.73,36283.14,INR
71871,20240210,800,102,99,11,23877,4,7081.34,28325.36,772.88,27552.48,15951.4,11601.08,INR
71872,20241230,813,55,34,7,23878,2,1487.06,2974.13,456.99,2517.14,1240.34,1276.8,INR
71873,20241230,813,75,34,7,23878,2,9308.01,18616.03,4278.46,14337.57,7013.36,7324.21,INR
71874,20241230,813,12,34,7,23878,3,3710.28,11130.83,1921.46,9209.37,4379.4,4829.97,INR
71875,20241230,813,22,34,7,23878,6,5843.48,35060.87,6714.7,28346.17,16062.48,12283.69,INR
71876,20241230,813,84,34,7,23878,6,5908.98,35453.89,3196.97,32256.92,18432.48,13824.44,INR
71877,20241104,785,114,15,12,23879,5,1787.04,8935.2,1879.71,7055.49,4939.9,2115.59,INR
71878,20241104,785,191,15,12,23879,3,7834.54,23503.62,2695.14,20808.47,13443.18,7365.29,INR
71879,20241104,785,193,15,12,23879,6,4401.12,26406.74,5130.28,21276.46,14314.86,6961.6,INR
71880,20241104,785,47,15,12,23879,7,3670.15,25691.06,3033.77,22657.29,13958.28,8699.01,INR
71881,20241104,785,85,15,12,23879,4,583.17,2332.7,225.81,2106.89,982.56,1124.33,INR
71882,20250211,46,186,46,7,23880,3,10029.01,30087.04,478.24,29608.8,12718.2,16890.6,INR
71883,20240201,491,141,15,1,23881,1,2612.34,2612.34,35.45,2576.89,2040.58,536.31,INR
71884,20240201,491,113,15,1,23881,4,162.05,648.19,15.68,632.51,416.52,215.99,INR
71885,20240201,491,25,15,1,23881,4,2049.21,8196.84,1728.34,6468.49,5416.8,1051.69,INR
71886,20240201,491,151,15,1,23881,2,9357.92,18715.85,978.23,17737.62,9143.0,8594.62,INR
71887,20240201,491,98,15,1,23881,6,792.33,4754.0,386.54,4367.46,2353.38,2014.08,INR
